size,cores,time
10000, 58, 3.073376
10000, 58, 3.200882
10000, 58, 3.024834
10000, 58, 3.175348
10000, 59, 3.016794
10000, 59, 3.239271
10000, 59, 3.068019
10000, 59, 3.061947
10000, 59, 3.272576
10000, 60, 3.060431
10000, 60, 3.276958
10000, 60, 3.268679
10000, 60, 3.144134
10000, 60, 3.210243
10000, 61, 2.954275
10000, 61, 2.868863
10000, 61, 2.886697
10000, 61, 3.025764
10000, 61, 2.893084
10000, 62, 3.110618
10000, 62, 3.211865
10000, 62, 3.184106
10000, 62, 2.974514
10000, 62, 3.173621
10000, 63, 3.152465
10000, 63, 3.144917
10000, 63, 3.030360
10000, 63, 2.964346
10000, 63, 3.156982
10000, 64, 2.977441
10000, 64, 2.822194
10000, 64, 2.841366
10000, 64, 3.193149
10000, 64, 2.934313
10000, 65, 3.071784
10000, 65, 3.177935
10000, 65, 3.081342
10000, 65, 3.085220
10000, 65, 3.024493
10000, 66, 2.880546
10000, 66, 3.031047
10000, 66, 2.885581
10000, 66, 2.979739
10000, 66, 2.886554
10000, 67, 3.196201
10000, 67, 3.165073
10000, 67, 3.249041
10000, 67, 3.189882
10000, 67, 3.234957
10000, 68, 2.836768
10000, 68, 2.930766
10000, 68, 2.882758
10000, 68, 2.968447
10000, 68, 2.792267
10000, 69, 3.137026
10000, 69, 3.057912
10000, 69, 3.016987
10000, 69, 2.962227
10000, 69, 2.955149
10000, 70, 3.020413
10000, 70, 2.915078
10000, 70, 2.897831
10000, 70, 2.964609
10000, 70, 3.015311
10000, 71, 3.016399
10000, 71, 3.021386
10000, 71, 3.055498
10000, 71, 3.010527
10000, 71, 3.100395
10000, 72, 2.944573
10000, 72, 3.148088
10000, 72, 2.869327
10000, 72, 3.069466
10000, 72, 2.952264
10000, 73, 2.845553
10000, 73, 3.250323
10000, 73, 3.177297
10000, 73, 3.203758
10000, 73, 3.101764
10000, 74, 2.749142
10000, 74, 2.747830
10000, 74, 2.869170
10000, 74, 2.873578
10000, 74, 2.700962
10000, 75, 2.908284
10000, 75, 3.146474
10000, 75, 2.981635
10000, 75, 3.251806
10000, 75, 3.102374
10000, 76, 3.142449
10000, 76, 3.017344
10000, 76, 2.898999
10000, 76, 3.179604
10000, 76, 2.881904
10000, 77, 3.036592
10000, 77, 2.938812
10000, 77, 2.859767
10000, 77, 2.959623
10000, 77, 2.976851
10000, 78, 2.944807
10000, 78, 2.930154
10000, 78, 2.964418
10000, 78, 2.818494
10000, 78, 2.995918
10000, 79, 3.103546
10000, 79, 3.275535
10000, 79, 3.244208
10000, 79, 2.978883
10000, 79, 2.951953
10000, 80, 2.543907
10000, 80, 2.415097
10000, 80, 2.417029
10000, 80, 2.442758
10000, 80, 2.449458
10000, 81, 2.517675
10000, 81, 2.484444
10000, 81, 2.550410
10000, 81, 2.529059
10000, 81, 2.485489
10000, 82, 2.625362
10000, 82, 2.480032
10000, 82, 2.505857
10000, 82, 2.497412
10000, 82, 2.582521
10000, 83, 2.763402
10000, 83, 3.056277
10000, 83, 2.923010
10000, 83, 3.153074
10000, 83, 2.835260
10000, 84, 2.713134
10000, 84, 2.549210
10000, 84, 2.735423
10000, 84, 2.962387
10000, 84, 2.531948
10000, 85, 2.965439
10000, 85, 2.886989
10000, 85, 3.105227
10000, 85, 3.212116
10000, 85, 2.932519
10000, 86, 3.491632
10000, 86, 3.319314
10000, 86, 2.912987
10000, 86, 2.908012
10000, 86, 3.323843
10000, 87, 3.251156
10000, 87, 3.347394
10000, 87, 3.331675
10000, 87, 3.204495
10000, 87, 3.008221
10000, 88, 2.648937
10000, 88, 2.900507
10000, 88, 2.663114
10000, 88, 2.876767
10000, 88, 2.958387
10000, 89, 2.832955
10000, 89, 2.634299
10000, 89, 2.835892
10000, 89, 2.939777
10000, 89, 2.636069
10000, 90, 3.099006
10000, 90, 3.091416
10000, 90, 3.184508
10000, 90, 2.835949
10000, 90, 3.320862
10000, 91, 3.140239
10000, 91, 3.061408
10000, 91, 3.233435
10000, 91, 3.390300
10000, 91, 3.241560
10000, 92, 2.922850
10000, 92, 2.926708
10000, 92, 2.751004
10000, 92, 3.011758
10000, 92, 2.945842
10000, 93, 2.925617
10000, 93, 2.989574
10000, 93, 3.425232
10000, 93, 3.114439
10000, 93, 3.329493
10000, 94, 3.175293
10000, 94, 3.013125
10000, 94, 3.076901
10000, 94, 2.922123
10000, 94, 3.174583
10000, 95, 2.501466
10000, 95, 2.514546
10000, 95, 2.601539
10000, 95, 2.648962
10000, 95, 2.640408
10000, 96, 3.198444
10000, 96, 3.287598
10000, 96, 3.168160
10000, 96, 2.992290
10000, 96, 3.100832
10000, 97, 2.518839
10000, 97, 2.425481
10000, 97, 2.328352
10000, 97, 2.380540
10000, 97, 2.449611
10000, 98, 2.314136
10000, 98, 2.409703
10000, 98, 2.378385
10000, 98, 2.439664
10000, 98, 2.294519
10000, 99, 3.261550
10000, 99, 3.506036
10000, 99, 3.489088
10000, 99, 3.383769
10000, 99, 2.997430
10000, 100, 2.324033
10000, 100, 2.220644
10000, 100, 2.211295
10000, 100, 2.227534
10000, 100, 2.212880
10000, 101, 3.444939
10000, 101, 3.302501
10000, 101, 3.003568
10000, 101, 3.141513
10000, 101, 3.207000
10000, 102, 2.313324
10000, 102, 2.310761
10000, 102, 2.287385
10000, 102, 2.373689
10000, 102, 2.360424
10000, 103, 2.836676
10000, 103, 2.577395
10000, 103, 2.825712
10000, 103, 3.522367
10000, 103, 3.036311
10000, 104, 2.817602
10000, 104, 2.960077
10000, 104, 2.705896
10000, 104, 3.028429
10000, 104, 3.192623
10000, 105, 2.890983
10000, 105, 2.776462
10000, 105, 3.010745
10000, 105, 3.105721
10000, 105, 3.195097
10000, 106, 2.387798
10000, 106, 2.330795
10000, 106, 2.448236
10000, 106, 2.523741
10000, 106, 2.428235
10000, 107, 2.708295
10000, 107, 3.009224
10000, 107, 3.034603
10000, 107, 2.774178
10000, 107, 2.877801
10000, 108, 3.158571
10000, 108, 2.847845
10000, 108, 3.281051
10000, 108, 2.895382
10000, 108, 2.828992
10000, 109, 3.121830
10000, 109, 3.028606
10000, 109, 3.083735
10000, 109, 2.860386
10000, 109, 3.015707
10000, 110, 3.036651
10000, 110, 3.538321
10000, 110, 3.349384
10000, 110, 3.309640
10000, 110, 3.121026
10000, 111, 3.197082
10000, 111, 3.693921
10000, 111, 2.986468
10000, 111, 2.898128
10000, 111, 2.998924
10000, 112, 3.312415
10000, 112, 3.816408
10000, 112, 3.409409
10000, 112, 3.172559
10000, 112, 3.374665
10000, 113, 2.491887
10000, 113, 2.416204
10000, 113, 2.483660
10000, 113, 2.490845
10000, 113, 2.424726
10000, 114, 3.419949
10000, 114, 3.518215
10000, 114, 3.601097
10000, 114, 3.709319
10000, 114, 3.343577
10000, 115, 2.969915
10000, 115, 3.465933
10000, 115, 3.340342
10000, 115, 3.190685
10000, 115, 3.198402
10000, 116, 3.310592
10000, 116, 3.445735
10000, 116, 3.219719
10000, 116, 3.717986
10000, 116, 3.415291
10000, 117, 3.305125
10000, 117, 3.571443
10000, 117, 3.169206
10000, 117, 3.716924
10000, 117, 3.510556
10000, 118, 3.376412
10000, 118, 3.403052
10000, 118, 3.428878
10000, 118, 3.522048
10000, 118, 3.541016
10000, 119, 2.312914
10000, 119, 2.284297
10000, 119, 2.271826
10000, 119, 2.686171
10000, 119, 2.240114
10000, 120, 3.453837
10000, 120, 3.448667
10000, 120, 3.462654
10000, 120, 3.297786
10000, 120, 3.056266
10000, 121, 3.098655
10000, 121, 2.921181
10000, 121, 3.272806
10000, 121, 3.282984
10000, 121, 3.447343
10000, 122, 2.458980
10000, 122, 2.336119
10000, 122, 2.462060
10000, 122, 2.385886
10000, 122, 2.288132
10000, 123, 2.292663
10000, 123, 2.412730
10000, 123, 2.288310
10000, 123, 2.423393
10000, 123, 2.244752
10000, 124, 2.903883
10000, 124, 3.038273
10000, 124, 3.181152
10000, 124, 2.848870
10000, 124, 2.961838
10000, 125, 2.303305
10000, 125, 2.115921
10000, 125, 2.266363
10000, 125, 2.093940
10000, 125, 2.102455
10000, 126, 3.373396
10000, 126, 3.598945
10000, 126, 3.388814
10000, 126, 3.204559
10000, 126, 3.431989
10000, 127, 3.494158
10000, 127, 3.162858
10000, 127, 3.398550
10000, 127, 3.214919
10000, 127, 3.198077
10000, 128, 3.213394
10000, 128, 3.833350
10000, 128, 3.336870
10000, 128, 3.279690
10000, 128, 3.191605
10000, 129, 3.906027
10000, 129, 3.412916
10000, 129, 3.621232
10000, 129, 3.751918
10000, 129, 3.238505
10000, 130, 4.546907
10000, 130, 3.902921
10000, 130, 3.967748
10000, 130, 3.877373
10000, 130, 3.932796
10000, 131, 4.208181
10000, 131, 4.172399
10000, 131, 4.424987
10000, 131, 4.221018
10000, 131, 3.902257
10000, 132, 2.804516
10000, 132, 2.826663
10000, 132, 2.770853
10000, 132, 2.746292
10000, 132, 2.602156
10000, 133, 2.930458
10000, 133, 2.916105
10000, 133, 2.801420
10000, 133, 2.943953
10000, 133, 2.688690
10000, 134, 3.393012
10000, 134, 3.380733
10000, 134, 3.437346
10000, 134, 3.283509
10000, 134, 3.406682
10000, 135, 3.168026
10000, 135, 3.527486
10000, 135, 3.816929
10000, 135, 3.785044
10000, 135, 3.565069
10000, 13610000, 13610000, 13610000, 13610000, 13610000, 13710000, 13710000, 13710000, 13710000, 13710000, 13810000, 13810000, 13810000, 13810000, 13810000, 13910000, 13910000, 13910000, 13910000, 13910000, 14010000, 14010000, 14010000, 14010000, 14010000, 14110000, 14110000, 14110000, 14110000, 14110000, 14210000, 14210000, 14210000, 14210000, 14210000, 14310000, 14310000, 14310000, 14310000, 14310000, 14410000, 14410000, 14410000, 14410000, 14410000, 14510000, 14510000, 14510000, 14510000, 14510000, 14610000, 14610000, 14610000, 14610000, 14610000, 14710000, 14710000, 14710000, 14710000, 14710000, 14810000, 14810000, 14810000, 14810000, 14810000, 14910000, 14910000, 14910000, 14910000, 14910000, 15010000, 15010000, 15010000, 15010000, 15010000, 15110000, 15110000, 15110000, 15110000, 15110000, 15210000, 15210000, 15210000, 15210000, 15210000, 15310000, 15310000, 15310000, 15310000, 15310000, 15410000, 15410000, 15410000, 154
