size,cores,time
10000, 1, 94.099829
10000, 2, 47.608087
10000, 3, 31.656363
10000, 4, 24.229766
10000, 5, 19.299657
10000, 6, 18.460172
10000, 7, 14.126167
10000, 8, 13.024801
10000, 9, 11.667925
10000, 10, 10.714593
10000, 11, 9.979015
10000, 12, 11.725663
10000, 13, 8.874296
10000, 14, 8.493847
10000, 15, 8.234205
10000, 16, 9.476685
10000, 17, 6.858506
10000, 18, 6.618512
10000, 19, 6.298593
10000, 20, 8.195706
10000, 21, 5.886928
10000, 22, 5.579272
10000, 23, 5.354760
10000, 24, 7.404620
10000, 25, 5.008764
10000, 26, 4.881353
10000, 27, 4.743524
10000, 28, 4.669782
10000, 29, 6.323703
10000, 30, 4.381783
10000, 31, 4.258745
10000, 32, 4.181990
10000, 33, 4.107837
10000, 34, 6.188876
10000, 35, 4.104514
10000, 36, 4.071652
10000, 37, 4.153450
10000, 38, 6.308090
10000, 39, 3.924050
10000, 40, 3.568175
10000, 41, 3.535064
10000, 42, 5.570379
10000, 43, 3.666111
10000, 44, 3.611295
10000, 45, 3.532149
10000, 46, 5.452497
10000, 47, 3.694150
10000, 48, 3.689916
10000, 49, 3.280240
10000, 50, 5.157714
10000, 51, 3.265929
10000, 52, 3.342031
10000, 53, 3.166121
10000, 54, 4.923934
10000, 55, 3.332673
10000, 56, 3.352264
10000, 57, 3.304293
10000, 58, 4.749481
10000, 59, 2.955748
10000, 60, 3.276864
10000, 61, 2.840218
10000, 62, 5.326634
10000, 63, 2.961540
10000, 64, 3.040147
10000, 65, 3.084869
10000, 66, 5.323926
10000, 67, 3.135924
10000, 68, 2.902691
10000, 69, 2.916865
10000, 70, 4.901474
10000, 71, 2.925071
10000, 72, 2.962646
10000, 73, 2.867144
10000, 74, 4.563860
10000, 75, 3.046840
10000, 76, 2.993735
10000, 77, 2.901328
10000, 78, 4.843823
10000, 79, 2.933450
10000, 80, 2.586794
10000, 81, 4.721759
10000, 82, 2.588601
10000, 83, 2.693124
10000, 84, 9.380108
10000, 85, 2.824676
10000, 86, 2.986421
10000, 87, 11.028156
10000, 88, 2.540956
10000, 89, 2.794430
10000, 90, 10.274252
10000, 91, 3.236235
10000, 92, 2.881272
10000, 93, 4.848176
10000, 94, 2.675134
10000, 95, 2.371520
10000, 96, 5.064575
10000, 97, 2.555252
10000, 98, 2.284781
10000, 99, 5.505705
10000, 100, 2.252915
10000, 101, 3.471194
10000, 102, 4.245887
10000, 103, 2.592902
10000, 104, 2.867559
10000, 105, 5.308109
10000, 106, 2.538554
10000, 107, 2.591814
10000, 108, 4.459897
10000, 109, 2.998857
10000, 110, 5.264506
10000, 111, 3.151545
10000, 112, 3.238461
10000, 113, 4.085385
10000, 114, 3.527217
10000, 115, 5.433412
10000, 116, 3.853365
10000, 117, 5.376957
10000, 118, 2.920333
10000, 119, 4.733600
10000, 120, 3.018987
10000, 121, 3.046707
10000, 122, 3.904648
10000, 123, 2.334254
10000, 124, 4.958747
10000, 125, 2.414474
10000, 126, 5.440392
10000, 127, 3.555965
10000, 128, 3.480741
10000, 129, 3.140666
10000, 130, 3.906648
10000, 131, 3.488606
10000, 132, 4.042783
10000, 133, 2.601352
10000, 134, 5.233002
10000, 135, 3.074354
10000, 136, 5.114486
10000, 137, 3.687934
10000, 138, 5.612618
10000, 139, 2.854933
10000, 140, 5.767479
10000, 141, 2.610730
10000, 142, 3.710679
10000, 143, 3.277110
10000, 144, 4.071299
10000, 145, 3.903179
10000, 146, 5.198618
10000, 147, 2.250814
10000, 148, 4.206966
10000, 149, 3.410559
10000, 150, 3.367985
10000, 151, 2.726838
10000, 152, 5.141301
10000, 153, 3.175406
10000, 154, 4.733608
10000, 155, 4.209657
10000, 156, 4.887676
10000, 157, 3.485171
10000, 158, 5.325393
10000, 159, 3.428020
10000, 160, 3.864140
10000, 161, 2.816586
10000, 162, 4.015847
10000, 163, 3.320889
10000, 164, 3.971402
10000, 165, 2.952485
10000, 166, 3.216541
10000, 167, 2.974701
10000, 168, 4.230634
10000, 169, 2.480138
10000, 170, 4.818926
10000, 171, 2.937689
10000, 172, 4.756884
10000, 173, 3.438497
10000, 174, 3.267262
10000, 175, 2.972157
10000, 176, 4.786965
10000, 177, 2.670753
10000, 178, 3.619385
10000, 179, 5.826874
10000, 180, 3.162851
10000, 181, 4.382302
10000, 182, 3.389496
10000, 183, 4.118735
10000, 184, 2.578447
10000, 185, 4.449688
10000, 186, 2.894936
10000, 187, 3.558603
10000, 188, 5.851179
10000, 189, 2.904851
10000, 190, 4.418593
10000, 191, 2.373626
10000, 192, 3.673355
10000, 193, 5.384077
10000, 194, 2.285838
10000, 195, 4.173087
10000, 196, 2.427500
10000, 197, 3.855048
10000, 198, 2.535759
10000, 199, 4.530376
10000, 200, 5.116428
10000, 201, 2.527765
10000, 202, 4.924592
10000, 203, 5.754162
10000, 204, 2.271831
10000, 205, 5.262497
10000, 206, 6.071454
10000, 207, 4.847301
10000, 208, 3.289935
10000, 209, 3.524733
10000, 210, 4.746948
10000, 211, 5.123415
10000, 212, 2.480301
10000, 213, 4.640700
10000, 214, 4.846354
10000, 215, 4.464198
10000, 216, 3.648459
10000, 217, 3.441330
10000, 218, 4.492979
10000, 219, 5.726251
10000, 220, 4.942991
10000, 221, 3.078486
10000, 222, 2.821204
10000, 223, 4.870050
10000, 224, 4.987310
10000, 225, 4.710425
10000, 226, 4.739772
10000, 227, 5.487661
10000, 228, 2.658430
10000, 229, 4.079013
10000, 230, 5.001542
10000, 231, 4.520482
10000, 232, 5.343304
10000, 233, 4.998413
10000, 234, 4.950974
10000, 235, 4.558267
10000, 236, 5.931243
10000, 237, 4.042933
10000, 238, 4.330366
10000, 239, 2.845146
10000, 240, 5.097301
10000, 241, 3.408263
10000, 242, 4.465253
10000, 243, 3.228912
10000, 244, 4.527639
10000, 245, 4.427723
10000, 246, 3.995712
10000, 247, 4.455572
10000, 248, 3.265435
10000, 249, 3.454255
10000, 250, 3.172007
10000, 251, 2.768003
10000, 252, 3.997628
10000, 253, 4.966794
10000, 254, 4.094286
10000, 255, 6.260944
10000, 256, 4.049142
