size,cores,time
17500, 1, 289.336025
17500, 2, 144.919171
17500, 3, 96.782055
17500, 4, 73.269809
17500, 5, 59.128053
17500, 6, 50.171615
17500, 7, 43.260420
17500, 8, 39.539082
17500, 9, 35.689591
17500, 10, 32.769738
17500, 11, 30.569596
17500, 12, 28.741250
17500, 13, 27.204048
17500, 14, 25.960875
17500, 15, 25.165912
17500, 16, 22.677520
17500, 17, 21.508268
17500, 18, 20.458745
17500, 19, 19.737572
17500, 20, 18.987247
17500, 21, 18.367160
17500, 22, 17.791558
17500, 23, 17.017678
17500, 24, 16.700052
17500, 25, 16.011472
17500, 26, 15.570953
17500, 27, 15.203006
17500, 28, 15.031419
17500, 29, 14.720526
17500, 30, 14.189776
17500, 31, 13.830286
17500, 32, 13.918346
17500, 33, 13.437512
17500, 34, 13.323918
17500, 35, 12.899522
17500, 36, 12.818978
17500, 37, 12.455516
17500, 38, 12.576715
17500, 39, 12.084477
17500, 40, 12.057321
17500, 41, 11.695703
17500, 42, 11.828559
17500, 43, 11.468961
17500, 44, 11.487884
17500, 45, 11.130401
17500, 46, 11.222148
17500, 47, 10.930651
17500, 48, 10.932386
17500, 49, 10.613506
17500, 50, 10.718308
17500, 51, 10.378106
17500, 52, 10.554263
17500, 53, 10.549369
17500, 54, 10.348853
17500, 55, 10.366983
17500, 56, 10.432605
17500, 57, 10.058389
17500, 58, 10.466919
17500, 59, 9.599264
17500, 60, 9.770241
17500, 61, 9.618784
17500, 62, 9.822565
17500, 63, 9.747101
17500, 64, 9.353271
17500, 65, 9.736740
17500, 66, 9.356058
17500, 67, 8.643800
17500, 68, 9.016541
17500, 69, 9.162523
17500, 70, 8.849066
17500, 71, 9.248186
17500, 72, 8.204131
17500, 73, 8.920268
17500, 74, 8.897910
17500, 75, 8.730061
17500, 76, 9.035496
17500, 77, 8.373280
17500, 78, 8.687124
17500, 79, 9.332891
17500, 80, 9.216697
17500, 81, 7.768779
17500, 82, 8.934731
17500, 83, 8.382082
17500, 84, 8.609988
17500, 85, 8.338007
17500, 86, 8.215602
17500, 87, 8.364658
17500, 88, 9.149975
17500, 89, 9.681365
17500, 90, 8.780663
17500, 91, 7.877853
17500, 92, 8.388768
17500, 93, 8.963174
17500, 94, 8.619844
17500, 95, 8.106663
17500, 96, 7.111629
17500, 97, 8.613969
17500, 98, 7.085581
17500, 99, 8.737304
17500, 100, 7.938998
17500, 101, 10.009078
17500, 102, 8.976148
17500, 103, 10.173021
17500, 104, 7.975984
17500, 105, 8.745943
17500, 106, 10.119158
17500, 107, 8.178753
17500, 108, 7.021241
17500, 109, 9.040049
17500, 110, 10.643220
17500, 111, 10.701770
17500, 112, 10.261871
17500, 113, 10.755494
17500, 114, 8.222581
17500, 115, 9.070585
17500, 116, 10.015700
17500, 117, 11.213813
17500, 118, 10.977195
17500, 119, 9.123486
17500, 120, 8.748325
17500, 121, 6.692800
17500, 122, 9.502107
17500, 123, 9.928220
17500, 124, 9.025217
17500, 125, 6.660663
17500, 126, 8.240562
17500, 127, 11.030988
17500, 128, 9.053290
17500, 129, 10.867723
17500, 130, 11.359663
17500, 131, 9.515172
17500, 132, 7.685284
17500, 133, 7.848553
17500, 134, 6.987307
17500, 135, 10.384013
17500, 136, 8.627649
17500, 137, 9.846532
17500, 138, 11.839656
17500, 139, 11.791845
17500, 140, 7.266491
17500, 141, 9.302479
17500, 142, 8.830892
17500, 143, 6.618262
17500, 144, 7.222739
17500, 145, 11.654075
17500, 146, 11.122338
17500, 147, 9.525287
17500, 148, 8.189123
17500, 149, 10.341722
17500, 150, 9.657565
17500, 151, 9.248306
17500, 152, 9.892142
17500, 153, 8.640451
17500, 154, 6.897228
17500, 155, 9.274593
17500, 156, 9.851317
17500, 157, 9.959445
17500, 158, 8.839385
17500, 159, 8.078711
17500, 160, 9.696027
17500, 161, 8.873172
17500, 162, 6.898334
17500, 163, 9.058603
17500, 164, 9.490731
17500, 165, 7.970555
17500, 166, 8.037067
17500, 167, 6.952763
17500, 168, 8.246439
17500, 169, 9.048419
17500, 170, 9.919758
17500, 171, 7.431079
17500, 172, 10.700859
17500, 173, 9.211675
17500, 174, 9.320514
17500, 175, 7.149567
17500, 176, 9.714406
17500, 177, 8.548590
17500, 178, 10.408483
17500, 179, 9.349177
17500, 180, 12.256572
17500, 181, 10.991348
17500, 182, 7.435079
17500, 183, 9.037923
17500, 184, 9.219348
17500, 185, 10.721438
17500, 186, 10.158101
17500, 187, 8.852707
17500, 188, 10.104521
17500, 189, 10.992671
17500, 190, 8.479084
17500, 191, 9.272823
17500, 192, 7.324613
17500, 193, 7.876054
17500, 194, 6.644191
17500, 195, 10.461271
17500, 196, 6.954859
17500, 197, 8.144608
17500, 198, 10.216555
17500, 199, 8.984598
17500, 200, 8.771486
17500, 201, 7.052142
17500, 202, 10.102499
17500, 203, 8.455975
17500, 204, 11.211216
17500, 205, 9.576842
17500, 206, 9.193165
17500, 207, 8.790500
17500, 208, 8.867650
17500, 209, 11.772825
17500, 210, 9.734514
17500, 211, 9.739667
17500, 212, 8.726522
17500, 213, 10.727947
17500, 214, 11.088391
17500, 215, 10.804655
17500, 216, 6.415683
17500, 217, 10.804383
17500, 218, 9.702669
17500, 219, 9.418319
17500, 220, 9.242301
17500, 221, 9.259341
17500, 222, 8.125304
17500, 223, 8.517819
17500, 224, 7.593009
17500, 225, 9.180508
17500, 226, 10.889463
17500, 227, 10.078115
17500, 228, 9.992894
17500, 229, 6.906707
17500, 230, 9.795840
17500, 231, 10.424820
17500, 232, 10.796934
17500, 233, 10.316339
17500, 234, 7.929074
17500, 235, 6.856750
17500, 236, 10.247793
17500, 237, 9.274556
17500, 238, 9.673545
17500, 239, 9.952540
17500, 240, 9.875535
17500, 241, 9.990836
17500, 242, 6.015072
17500, 243, 7.661807
17500, 244, 11.049668
17500, 245, 6.114566
17500, 246, 13.501920
17500, 247, 11.962505
17500, 248, 13.395067
17500, 249, 8.364971
17500, 250, 5.959545
17500, 251, 7.559743
17500, 252, 10.790863
17500, 253, 11.638692
17500, 254, 8.649158
17500, 255, 8.010668
17500, 256, 13.830846
