size,cores,time
17500, 41, 6.790726
17500, 41, 6.783478
17500, 41, 6.779696
17500, 42, 6.745534
17500, 42, 6.748157
17500, 42, 6.948164
17500, 42, 6.950676
17500, 42, 6.770656
17500, 43, 6.609454
17500, 43, 6.622960
17500, 43, 6.628594
17500, 43, 6.626894
17500, 43, 6.622655
17500, 44, 6.471686
17500, 44, 6.480592
17500, 44, 6.527196
17500, 44, 6.458677
17500, 44, 6.470628
17500, 45, 6.339059
17500, 45, 6.360190
17500, 45, 6.326507
17500, 45, 6.341824
17500, 45, 6.355592
17500, 46, 6.302687
17500, 46, 6.254106
17500, 46, 6.233299
17500, 46, 6.267241
17500, 46, 6.233918
17500, 47, 6.138457
17500, 47, 6.136377
17500, 47, 6.142519
17500, 47, 6.459982
17500, 47, 6.136593
17500, 48, 6.083243
17500, 48, 6.283721
17500, 48, 6.082699
17500, 48, 6.080019
17500, 48, 6.088696
